customer_ID,monthly_charges,total_charges,avg_monthly_spend,revenue_loss_to_churn
3878-AVSOQ,71.25,71.25,71.25,0
3258-SYSWS,113.8,7845.8,108.9694444,0
5296-PSYVW,24.55,1750.7,24.31527778,0
6319-QSUSR,19.7,216.2,19.65454545,0
4083-EUGRJ,20.25,178.5,19.83333333,182.25
7579-OOPEC,50.15,115.1,57.55,100.3
0512-FLFDW,100.5,6029,100.4833333,0
1771-OADNZ,95.9,2745.2,94.66206897,2781.1
0487-CRLZF,74.45,3721.9,75.95714286,0
2107-FBPTK,104.1,3121.1,104.0366667,0
9451-WLYRI,19.05,990.45,18.68773585,0
8219-VYBVI,25,1004.35,25.7525641,0
1991-VOPLL,19.05,157.65,17.51666667,0
9738-QLWTP,81.9,3219.75,82.55769231,0
1016-DJTSV,69.7,572.85,71.60625,0
9419-IPPBE,90.15,4554.85,89.31078431,0
0174-QRVVY,25.35,1847.55,26.02183099,0
5699-BNCAS,24.65,1766.75,24.88380282,0
2900-PHPLN,19.55,1462.05,20.88642857,0
0612-RTZZA,25.25,25.25,25.25,25.25
8106-GWQOK,60,2193.2,57.71578947,0
8751-EDEKA,89.9,2433.5,86.91071429,0
6878-GGDWG,19.4,641.15,20.0359375,0
4039-PIMHX,49.8,2398.4,48.94693878,0
8450-LUGUK,24.1,861.85,23.29324324,0
3604-WLABM,54.25,583,58.3,0
0795-GMVQO,109.9,7332.4,109.438806,0
2259-OUUSZ,35.5,249.55,35.65,0
1142-IHLOO,87.55,4475.9,87.7627451,0
6410-LEFEN,45.15,416.45,46.27222222,406.35
4633-MKHYU,88.4,788.6,87.62222222,0
6257-RJOHI,50.8,202.3,50.575,0
1545-JFUML,99,6994.6,98.51549296,0
3194-ORPIK,84.4,4116.15,82.323,4220
7826-VVKWT,96.55,2263.45,94.31041667,0
1353-GHZOS,59.75,1374.35,62.47045455,0
2587-EKXTS,111.5,4915.15,111.7079545,0
5442-BXVND,24.25,838.5,25.40909091,0
8816-VXNZD,75.1,75.1,75.1,75.1
9378-FXTIZ,70.15,3715.65,68.80833333,3788.1
1723-HKXJQ,101.75,4273.45,101.7488095,4273.5
7825-GKXMW,45.8,45.8,45.8,45.8
9753-OYLBX,20.5,20.5,20.5,0
2364-UFROM,70.4,2044.75,68.15833333,0
6656-JWRQX,30.55,30.55,30.55,0
6473-ULUHT,84.9,1398.25,87.390625,0
1240-KNSEZ,20.1,20.1,20.1,20.1
0836-SEYLU,40.65,328.95,36.55,365.85
4433-JCGCG,101,4680.05,101.7402174,4646
3716-BDVDB,69.1,69.1,69.1,69.1
7688-AWMDX,54.5,3778.2,53.21408451,0
2842-BCQGE,75.35,3161.4,73.52093023,0
7244-QWYHG,44.45,2188.45,43.769,0
5899-MQZZL,75,999.45,76.88076923,975
6849-OYAMU,100,1888.65,99.40263158,1900
5312-UXESG,98.05,3990.6,97.33170732,0
9488-HGMJH,71.15,71.15,71.15,71.15
6038-GCYEC,54.15,1240.25,51.67708333,1299.6
2150-WLKUW,63.9,2635,65.875,0
7159-FVYPK,69.15,235,78.33333333,0
7032-LMBHI,64.65,2347.85,63.45540541,0
1150-WFARN,108.75,7156.2,106.8089552,7286.25
6088-BXMRG,98.85,3089.6,96.55,0
3144-AUDBS,49.15,270.8,45.13333333,294.9
4821-SJHJV,89.6,2901.8,90.68125,0
7346-MEDWM,83.25,4949.1,83.88305085,0
1137-DGOWI,70.25,2198.9,73.29666667,0
5616-PRTNT,19.4,374.5,18.725,388
3812-LRZIR,24.5,761.95,28.22037037,0
4818-QIUFN,79.15,1520.9,76.045,1583
9483-GCPWE,20.1,190.25,21.13888889,0
4227-OJHAL,73,5163,75.92647059,0
9220-CXRSC,61.4,4059.85,58.8384058,0
4993-JCRGJ,84.3,2281.6,87.75384615,0
9537-JALFH,19.9,1356.7,19.66231884,0
6698-OXETB,20.4,231.45,21.04090909,0
2103-ZRXFN,50.75,50.75,50.75,0
3724-BSCVH,20.45,242.4,24.24,0
4877-TSOFF,75.75,4264.25,77.53181818,0
9209-NWPGU,65.4,2774.55,63.05795455,0
6961-VCPMC,80.4,3605.2,78.37391304,3698.4
7306-YDSOI,59.75,4069.9,58.98405797,0
5288-AHOUP,78.5,874.2,79.47272727,0
6688-UZPWD,102,1145.35,104.1227273,1122
0655-YDGFJ,48.95,1323.7,45.64482759,0
8468-EHYJA,99.65,5497.05,96.43947368,0
6823-SIDFQ,18.25,534.7,19.09642857,0
1097-FSPVW,54.55,2455.05,58.45357143,0
2839-RFSQE,20.65,38.7,19.35,41.3
8328-SKJNO,40.65,947.4,41.19130435,0
7010-ZMVBF,20.45,357,19.83333333,0
5201-CBWYG,24.8,1476.25,23.81048387,0
0968-GSIKN,70.8,70.8,70.8,70.8
1965-DDBWU,89.05,1448.6,90.5375,1424.8
9057-SIHCH,96.6,291.9,97.3,289.8
6352-GIGGQ,88.8,5903.15,88.10671642,0
3635-QQRQD,20.05,1201.65,19.38145161,0
6771-XWBDM,104.5,5921.35,103.8833333,5956.5
2897-DOVND,69.8,146.65,73.325,0
3082-YVEKW,77.15,1759.4,76.49565217,0
0191-EQUUH,35.05,844.45,33.778,0
7134-HBPBS,108.1,7774.05,107.9729167,0
3489-HHPFY,84.05,134.05,67.025,0
2926-JEJJC,20.2,140.95,17.61875,0
8601-QACRS,50.6,249.95,49.99,253
4950-BDEUX,49.2,1701.65,48.61857143,0
5789-LDFXO,24.6,592.65,24.69375,0
0508-OOLTO,71.65,135.75,67.875,0
2984-TBYKU,104.9,7732.65,107.3979167,0
9822-WMWVG,106.5,4282.4,104.4487805,0
2391-SOORI,49.35,219.65,54.9125,197.4
9040-KZVWO,75.5,2018.1,77.61923077,0
2645-QTLMB,94.25,669,95.57142857,659.75
4806-HIPDW,68.95,68.95,68.95,68.95
1548-ARAGG,58.5,224.85,56.2125,0
6339-RZCBJ,78.9,3771.5,78.57291667,0
4424-TKOPW,93.85,196.75,98.375,187.7
4415-WNGVR,79.2,943.85,78.65416667,0
2522-AHJXR,109.45,6572.85,109.5475,0
0412-UCCNP,59.2,3175.85,57.74272727,0
1816-FLZDK,29.15,29.15,29.15,0
7096-UCLNH,20.05,20.05,20.05,0
8443-ZRDBZ,76.05,318.9,79.725,304.2
9136-ALYBR,24.45,24.45,24.45,24.45
4615-PIVVU,66.5,2762.75,65.7797619,0
8885-QSQBX,49.55,49.55,49.55,0
7479-NITWS,89.35,631.85,90.26428571,625.45
8617-ENBDS,73.6,232.5,77.5,0
9385-NXKDA,82.65,5919.35,82.21319444,0
0430-IHCDJ,49,749.25,49.95,0
2959-MJHIC,80.35,307.4,76.85,321.4
6674-KVJHG,25.2,245.15,22.28636364,0
1814-DKOLC,25.45,134.75,26.95,0
4201-JMNGR,55.8,55.8,55.8,55.8
9351-HXDMR,110.9,8240.85,114.45625,0
3537-HPKQT,77.75,4266.4,77.57090909,0
2129-ALKBS,26.2,1077.5,26.9375,0
5821-MMEIL,19.9,1115.6,19.57192982,0
5960-WPXQM,79.05,79.05,79.05,79.05
0684-AOSIH,95,95,95,95
8260-NGFNY,25.2,25.2,25.2,25.2
1309-XGFSN,80.85,4079.55,78.45288462,0
1866-RZZQS,98.4,4187.75,102.1402439,4034.4
6968-URWQU,56.35,2391.15,55.60813953,0
4742-TXUEX,19.3,890.5,18.94680851,0
9631-XEYKE,50.4,137.25,45.75,0
8631-NBHFZ,79.4,5154.6,78.1,5240.4
1335-MXCSE,55.25,3119.9,56.72545455,0
8873-TMKGR,19.1,529.5,18.25862069,0
8800-JOOCF,84.05,966.55,80.54583333,0
1469-LBJQJ,105.2,6936.85,105.1037879,0
4958-XCBDQ,101.4,3496.3,99.89428571,3549
8337-UPOAQ,89.8,914.3,91.43,898
0064-YIJGF,75.75,1929,71.44444444,0
2386-OWURY,95.3,5817.7,100.3051724,0
1725-IQNIY,109.75,6110.2,113.1518519,5926.5
0310-VQXAM,19.85,178.8,19.86666667,0
6598-RFFVI,19.3,28.3,14.15,38.6
3453-RTHJQ,69.1,435,72.5,0
6712-OAWRH,91.25,2351.8,90.45384615,2372.5
6278-FEPBZ,20.25,186.15,20.68333333,0
4280-DLSHD,54.75,445.85,55.73125,0
1508-DFXCU,81.45,912,76,0
8614-VGMMV,49.1,679.55,45.30333333,736.5
7868-BGSZA,80.2,3581.6,83.29302326,0
2800-QQUSO,100.3,4222.95,100.5464286,0
2930-UOTMB,65.25,1994.3,64.33225806,2022.75
7973-DZRKH,90.95,5930.05,89.84924242,0
5914-DVBWJ,85.45,1505.85,83.65833333,1538.1
7698-YFGEZ,20,20,20,0
2533-QVMSK,94.1,5638.3,92.43114754,5740.1
9773-PEQBZ,79.85,797.25,79.725,0
8644-XLFBW,71.65,71.65,71.65,71.65
0650-BWOZN,73.55,1359.45,75.525,0
8625-AZYZY,104.65,2542.45,105.9354167,2511.6
7785-RDVIG,19.3,54.7,18.23333333,0
9602-WCXPI,20.15,989.05,19.781,0
2903-YYTBW,44.55,44.55,44.55,0
3620-MWJNE,54.45,87.3,43.65,0
8573-JGCZW,19.65,351.55,20.67941176,0
6837-HAEVO,105,7297.75,105.7644928,0
6701-YVNQG,88.7,6301.7,87.52361111,0
9306-CPCBC,74.25,210.3,70.1,222.75
4304-XUMGI,75.15,3822.45,76.449,0
9504-YAZWB,20.25,1048.45,19.78207547,0
8819-ZBYNA,109.1,6393.65,110.2353448,0
6174-NRBTZ,30.75,1489.3,32.37608696,0
9481-IEBZY,112.9,8061.5,111.9652778,0
1833-VGRUM,74.2,74.2,74.2,74.2
6137-NICCO,94.05,518.75,86.45833333,0
9065-ZCPQX,78.85,5763.15,80.04375,0
6402-EJMWF,55.3,238.5,59.625,0
3620-EHIMZ,19.35,1031.7,19.84038462,0
3213-VVOLG,25.35,0,25.35,0
6870-ECSHE,20.45,34.8,17.4,0
8747-UDCOI,19.35,1319.95,20.30692308,0
8374-XGEJJ,101,4388.4,102.055814,4343
2656-TABEH,100.2,420.2,105.05,400.8
6946-LMSQS,89.05,2177.45,87.098,2226.25
4626-OZDTJ,78.65,3950.85,77.46764706,0
9169-BSVIN,74.75,827.05,68.92083333,0
2325-ZUSFD,70.1,3913.3,68.65438596,3995.7
8194-PEEBY,19.9,533.5,22.22916667,0
6872-HXFNF,58.35,3756.45,58.69453125,0
3932-CMDTD,105.65,443.9,110.975,422.6
7714-YXSMB,100.5,2599.95,99.99807692,0
8387-UGUSU,20.05,284.3,18.95333333,0
1080-BWSYE,25.65,1740.8,27.2,0
4039-HEUNW,96.5,3436.1,95.44722222,3474
1194-HVAIF,95,2462.55,91.20555556,0
0812-WUPTB,70.85,70.85,70.85,70.85
3594-UVONA,85.95,3110.1,88.86,3008.25
0004-TLHLJ,73.9,280.85,70.2125,295.6
1767-TGTKO,45.45,411.75,51.46875,0
8439-LTUGF,20,198.6,19.86,0
8805-JNRAZ,49.2,103.7,51.85,0
5089-IFSDP,109.45,6144.55,105.9405172,6348.1
6418-HNFED,83.25,4089.45,80.18529412,0
0206-OYVOC,19.25,864.2,18.78695652,0
7291-CDTMJ,19.65,19.65,19.65,0
7128-GGCNO,72.8,3249.4,70.63913043,0
0237-YFUTL,109.65,5405.8,108.116,0
7691-KGKGP,65,3363.8,63.46792453,0
6710-HSJRD,114.1,7132.15,116.9204918,0
3675-EQOZA,20.65,93.55,18.71,0
0840-DCNZE,86.95,4138.9,88.06170213,0
1732-FEKLD,94.75,5121.75,94.84722222,0
9862-KJTYK,25.35,566.1,29.79473684,0
0479-HMSWA,105.45,2715.3,104.4346154,0
5854-KSRBJ,25.4,1782.05,25.45785714,0
0365-BZUWY,102.55,1742.5,102.5,0
4817-VYYWS,100.2,2983.8,99.46,3006
5701-SVCWR,24,24,24,0
3129-AAQOU,25.6,485.9,25.57368421,0
4922-CVPDX,73.5,1905.7,73.29615385,0
1396-QWFBJ,74.05,1565.7,74.55714286,1555.05
1357-BIJKI,98.25,4858.7,97.174,0
1099-BTKWT,54.4,3723.65,54.75955882,0
5299-SJCZT,101.55,298.35,99.45,304.65
2018-PZKMU,103.1,970.45,107.8277778,0
7340-KEFQE,34.2,1782,34.94117647,0
4570-QHXHL,43.75,405.7,45.07777778,0
2403-BCASL,111.95,4534.9,110.6073171,4589.95
7392-YYPYJ,100.65,2415.95,109.8159091,0
2898-LSJGD,55.95,1157.05,55.09761905,1174.95
2223-GDSHL,116.05,8297.5,116.8661972,0
7359-PTSXY,45.75,45.75,45.75,45.75
9470-RTWDV,82,2083.1,80.11923077,0
2176-OSJUV,65.15,4681.75,65.94014085,0
9348-YVOMK,44.8,176.2,44.05,0
8104-OSKWT,79.8,1001.2,83.43333333,0
4521-YEEHE,88.85,1594.75,88.59722222,0
4090-KPJIP,74.95,212.4,70.8,0
3786-WOVKF,106.85,7677.4,106.6305556,0
4503-BDXBD,74.95,815.5,74.13636364,824.45
6086-ESGRL,80.15,80.15,80.15,80.15
2592-HODOV,19.3,259.65,19.97307692,0
3886-CERTZ,109.25,8109.8,112.6361111,7866
7995-ZHHNZ,56.1,2386.85,56.8297619,0
3824-RHKVR,19.7,340.35,20.02058824,0
5816-SCGFC,51.3,419.35,59.90714286,0
5989-AXPUC,118.6,7990.05,117.5007353,0
4979-HPRFL,24.15,1402.25,25.04017857,0
8590-OHDIW,20.3,749.35,19.71973684,0
8015-IHCGW,115.5,8425.15,117.0159722,0
2332-TODQS,25.05,1171.5,24.40625,0
9278-VZKCD,109.1,5647.95,108.6144231,0
8008-OTEZX,19.65,708.8,20.25142857,0
2773-OVBPK,111.3,7567.2,112.9432836,0
5999-LCXAO,29.9,29.9,29.9,0
5206-XZZQI,80.6,4348.1,82.03962264,0
4803-LBYPN,20.8,635.9,18.70294118,0
5759-RCVCB,35.2,108.95,36.31666667,105.6
6372-RFVNS,78.8,78.8,78.8,78.8
2139-FQHLM,89.95,1682.4,88.54736842,0
8261-GWDBQ,116.05,6925.9,115.4316667,0
1093-YSWCA,19.55,223.15,20.28636364,0
8938-UMKPI,106.4,5127.95,109.1053191,5000.8
0991-BRRFB,49.4,874.8,48.6,889.2
3882-IYOIJ,115.25,6758.45,112.6408333,0
8749-TZYEC,24.8,1874.3,26.03194444,0
1755-FZQEC,19.9,791.15,20.28589744,0
3115-JPJDD,81.25,4639.45,78.63474576,0
5600-KTXFM,69.95,143.9,71.95,0
3871-IKPYH,69.1,69.1,69.1,69.1
6319-IEJWJ,90.2,1776.55,88.8275,1804
9025-AOMKI,93.55,536.4,89.4,561.3
6339-TBELP,86.4,6172,86.92957746,0
7964-YESJC,66.3,1559.45,64.97708333,0
6173-GOLSU,94.65,6079,90.73134328,0
5275-SQEIZ,80.85,80.85,80.85,80.85
7716-YTYHG,82.05,4029.95,83.95729167,3938.4
9938-ZREHM,72.1,2658.4,71.84864865,0
7950-XWOVN,34.7,383.55,34.86818182,0
4390-KYULV,20.55,51.15,17.05,61.65
4647-MUZON,95.95,1745.5,96.97222222,0
9702-AIUJO,44.8,2230.85,44.617,0
8849-PRIQJ,109.4,7281.6,108.680597,0
8851-RAGOV,71.05,1837.7,73.508,0
1304-NECVQ,78.55,149.55,74.775,157.1
5396-IZEPB,19.7,180.7,20.07777778,0
1729-VLAZJ,40.25,411.45,41.145,0
8285-ABVLB,19.85,1328.35,18.97642857,0
0701-TJSEF,68.25,576.95,64.10555556,0
5712-VBOXD,20.15,68.45,17.1125,0
6629-LADHQ,50.95,123.05,61.525,0
8945-GRKHX,78.65,78.65,78.65,78.65
1559-DTODC,25.15,468.35,24.65,0
4797-MIWUM,20.25,174.7,24.95714286,0
6959-UWKHF,42.9,42.9,42.9,42.9
8720-RQSBJ,44,44,44,0
4537-CIBHB,20.25,172.35,19.15,0
3815-SLMEF,34.25,139.35,46.45,102.75
5154-VEKBL,58.5,539.85,59.98333333,526.5
4324-AHJKS,55.8,300.4,60.08,0
4355-CVPVS,88.9,4968,88.71428571,0
4495-LHSSK,57.65,992.7,55.15,0
5655-JSMZM,96.2,4718.25,96.29081633,4713.8
5915-ANOEI,79.15,5536.5,79.09285714,0
9861-PDSZP,108.05,7806.6,108.425,0
4505-EXZHB,74.4,434.1,72.35,446.4
7225-CBZPL,94.8,1563.9,91.99411765,0
6704-UTUKK,45.9,1332.4,45.94482759,0
4587-VVTOX,105.3,545.2,90.86666667,631.8
2019-HDCZY,102.6,6296.75,99.9484127,0
4652-NNHNY,73.85,1284.2,80.2625,1181.6
8788-DOXSU,61.35,3645.5,61.78813559,0
7404-JLKQG,57.55,161.45,53.81666667,0
7421-ZLUPA,29.25,226.95,28.36875,0
8972-HJWNV,84.55,646.85,92.40714286,591.85
3274-NSDWE,19.6,1441.65,21.20073529,0
2632-IVXVF,111.75,7511.3,110.4602941,0
3692-JHONH,106.5,5621.85,108.1125,0
8915-NNTRC,107.7,7919.8,109.9972222,0
5914-GXMDA,19.3,593.2,18.5375,0
7463-IFMQU,20.05,1423.65,19.77291667,0
2920-RNCEZ,69.95,69.95,69.95,0
2541-YGPKE,63.7,2763.35,65.79404762,0
8515-OCTJS,24.75,692.1,27.684,618.75
5382-TEMLV,50.9,2298.55,51.07888889,0
3441-CGZJH,60.4,2640.55,61.40813953,0
9592-ERDKV,79.25,2911.8,78.6972973,0
2860-RANUS,85.8,1727.5,86.375,1716
5261-QSHQM,24.45,86.6,21.65,97.8
4778-IZARL,110.1,6705.7,106.4396825,0
0432-CAJZV,90.7,237.65,79.21666667,0
7008-LZVOZ,25.3,1672.35,25.33863636,0
8868-WOZGU,105.7,2979.5,106.4107143,2959.6
1200-TUZHR,85.2,695.75,86.96875,0
9365-CSLBQ,24.35,1654.6,23.30422535,0
1334-FJSVR,24.25,24.25,24.25,24.25
5884-FBCTL,25.1,1857.85,25.80347222,0
7130-CTCUS,54.55,825.1,51.56875,0
6242-FEGFD,96.6,6424.25,97.33712121,0
7625-XCQRH,76.5,837.95,76.17727273,841.5
6194-HBGQN,81.15,4126.2,80.90588235,0
7634-WSWDB,38.5,330.8,41.35,0
6986-IXNDM,92.9,1337.45,95.53214286,0
1731-TVIUK,93.5,362.2,90.55,374
2987-BJXIK,84.7,5991.05,85.58642857,0
9769-TSBZE,66,4891.5,69.87857143,0
0406-BPDVR,101.5,5373.1,99.50185185,5481
0618-XWMSS,74.9,2068.55,73.87678571,2097.2
1395-WSWXR,20.75,487.05,20.29375,0
6023-GSSXW,61.45,4131.2,59.87246377,0
6752-APNJL,54.5,2301.15,54.78928571,0
5276-KQWHG,69.6,131.65,65.825,139.2
0420-HLGXF,99.75,4036,103.4871795,0
7446-KQISO,109.75,4900.65,108.9033333,0
9823-EALYC,80.85,5727.45,79.54791667,0
0582-AVCLN,20.3,743.05,19.55394737,0
5803-NQJZO,67.8,4804.65,66.73125,0
2565-JSLRY,24.05,24.05,24.05,24.05
2607-DHDAK,19.8,1414.65,19.64791667,0
1073-XXCZD,25.7,1443.65,26.24818182,0
0743-HRVFF,56.15,2898.95,56.84215686,0
4006-HKYHO,86.7,5309.5,84.27777778,0
3727-JEZTU,20.4,20.4,20.4,0
8143-ETQTI,19.65,451.55,19.6326087,0
6689-KXGBO,50.55,50.55,50.55,50.55
9667-TKTVZ,54.35,117.05,58.525,0
3657-COGMW,108.1,5839.3,112.2942308,0
8570-KLJYJ,54.45,1893.5,52.59722222,0
7754-IXRMC,45.35,45.35,45.35,0
9473-CBZOP,59,1654.45,59.0875,0
2969-WGHQO,69.45,477.05,68.15,0
6615-NGGZJ,100.55,1415.55,101.1107143,1407.7
4334-HOWRP,64.95,4546,63.13888889,0
4255-DDUOU,20.5,20.5,20.5,20.5
5863-OOKCL,18.85,163.2,16.32,0
1686-STUHN,19.8,849.9,20.23571429,0
1329-VHWNP,25.05,189.95,27.13571429,0
2984-MIIZL,74.8,321.9,80.475,299.2
0266-GMEAO,114.3,8058.55,111.9243056,0
5590-YRFJT,24.45,482.8,24.14,489
5574-NXZIU,109.2,7049.75,111.9007937,0
0019-GFNTW,45.05,2560.1,45.71607143,0
4256-ZWTZI,51,286.8,57.36,0
8309-PPCED,110.45,7982.5,110.8680556,0
4098-NAUKP,84.65,5683.6,83.58235294,0
5196-WPYOW,60.05,3994.05,59.61268657,0
4608-LCIMN,44.65,369.15,46.14375,0
1485-YDHMM,93.25,4631.7,89.07115385,0
4054-CUMIA,20.25,401.95,22.33055556,0
0603-TPMIB,25.45,1534.05,26.00084746,0
2525-GVKQU,20.6,1093,18.21666667,0
8161-QYMTT,94.1,701.3,100.1857143,0
9581-GVBXT,34.8,1980.3,33.56440678,0
5862-BRIXZ,60.75,2893.4,62.9,0
5404-GGUKR,51.35,262.3,52.46,0
3308-JSGML,64.05,3886.85,65.87881356,0
2126-GSEGL,84.8,5917.55,84.53642857,0
3677-TNKIO,71,914,65.28571429,994
0440-QEXBZ,50.15,2139.1,48.61590909,0
2434-EEVDB,94.6,5948.7,92.9484375,0
6762-QVYJO,59.75,3624.35,62.4887931,0
6199-IWKGC,100.25,4753.85,103.3445652,0
2675-DHUTR,98.9,5780.7,99.66724138,0
8152-VETUR,97.7,6869.7,95.4125,0
9667-EQRXU,40.3,1172.95,39.09833333,1209
7446-YPODE,60.25,662.95,60.26818182,0
9522-BNTHX,56.25,1765.95,51.93970588,0
4676-WLUHT,46.2,2431.95,45.03611111,0
3329-WDIOK,50.6,155.35,51.78333333,151.8
7980-MHFLQ,24.9,1859.2,25.82222222,0
2873-ZLIWT,84.85,3303.05,82.57625,3394
3415-TAILE,65.7,134.35,67.175,131.4
0757-WCUUZ,63.35,3409.1,63.13148148,0
1629-DQQVB,50.1,709.5,50.67857143,0
1915-IOFGU,70.5,70.5,70.5,70.5
3045-XETSH,94.85,953.45,95.345,948.5
0374-AACSZ,50.15,50.15,50.15,0
7239-HZZCX,19.75,19.75,19.75,19.75
4872-VXRIL,64.65,3665.55,65.45625,0
9140-CZQZZ,79.6,5515.8,81.11470588,0
3423-HHXAO,19.5,272,19.42857143,0
9938-TKDGL,99.55,6668,98.05882353,0
0531-ZZJWQ,74,4052.4,73.68,0
6537-QLGEX,38.9,664.4,41.525,0
2688-BHGOG,79.55,718.55,79.83888889,0
7683-CBDKJ,65.45,937.6,66.97142857,916.3
0946-CLJTI,98.7,5812.6,100.2172414,5724.6
3160-TYXLT,46.3,2546.85,48.05377358,0
1325-USMEC,99.35,6944.5,99.20714286,0
0916-QOFDP,95.8,1346.3,96.16428571,0
0628-CNQRM,67.5,1544.05,70.18409091,1485
5606-AMZBO,78.15,765.15,76.515,0
6199-IPCAO,26.1,692.55,23.88103448,0
7665-TOALD,69.6,69.6,69.6,69.6
0112-QWPNC,84.35,4059.35,82.84387755,4133.15
0324-BRPCJ,100.2,6851.65,100.7595588,6813.6
2777-PHDEI,78.05,78.05,78.05,78.05
5640-CAXOA,40.35,1187.05,39.56833333,0
2235-EZAIK,79.2,5401.9,75.02638889,0
3847-BAERP,20.9,247,24.7,0
1196-AMORA,73.6,520,74.28571429,515.2
4282-YMKNA,74.75,706.6,78.51111111,672.75
1453-RZFON,49.9,49.9,49.9,0
8263-OKETD,68.9,1370.35,68.5175,0
0670-KDOMA,20.25,20.25,20.25,0
2476-YGEFM,76,2215.25,76.38793103,0
8687-BAFGU,74,74,74,0
0641-EVBOJ,82.3,214.4,71.46666667,0
0829-XXPLX,89.4,1871.15,93.5575,0
9974-JFBHQ,99.15,6171.2,96.425,0
5356-RHIPP,20.2,20.2,20.2,20.2
6624-JDRDS,29.45,161.45,26.90833333,0
0608-JDVEC,19.8,1013.2,20.264,0
9780-FKVVF,59.15,336.7,56.11666667,0
1919-RTPQD,44.75,333.65,47.66428571,0
5214-NLTIT,90.8,6511.8,90.44166667,0
3345-PBBFH,49.55,393.45,49.18125,0
5055-BRMNE,106.7,7009.5,104.619403,0
9189-JWSHV,93.55,2264.05,94.33541667,2245.2
2190-PHBHR,94.45,6921.7,96.13472222,0
2650-GYRYL,19.45,600.25,18.18939394,0
0746-JTRFU,25.05,56.35,28.175,50.1
5208-FVQKB,67.95,4664.15,66.63071429,0
7184-LRUUR,65.25,1441.8,65.53636364,0
6627-CFOSN,99.45,5623.7,95.31694915,0
3982-JGSFD,20.35,695.85,19.32916667,0
1574-DYCWE,19.95,1028.75,20.17156863,0
7247-XOZPB,77.4,4155.95,78.41415094,0
2466-FCCPT,19.7,395.6,19.78,0
6211-WWLTF,99.7,6330.4,100.4825397,0
4826-TZEVA,74.8,2971.7,74.2925,0
6016-NXBNJ,19.15,638,18.22857143,0
9138-EFSMO,78.95,2034.25,78.24038462,0
0576-WNXXC,95.55,2510.2,92.97037037,2579.85
4632-XJMEX,62.85,3419.5,64.51886792,0
8910-LEDAG,71.55,2427.35,71.39264706,0
3452-GWUIN,94.95,1760.25,92.64473684,0
2716-GFZOR,86.1,3551.65,82.59651163,0
3724-UCSHY,19.55,122.9,20.48333333,0
8626-XHBIE,24.8,1424.2,25.43214286,0
4628-CTTLA,39.3,2111.45,37.04298246,2240.1
3192-LNKRK,84.05,2909.95,85.58676471,0
4439-YRNVD,36.25,374,37.4,0
2876-VBBBL,20.25,20.25,20.25,20.25
6834-NXDCA,23.9,300.8,23.13846154,310.7
2208-UGTGR,98.6,5581.05,99.66160714,0
3005-TYFRD,103.65,5676.65,103.2118182,0
8670-MEFCP,92.9,3379.25,93.86805556,0
3079-BCHLN,19.9,942.95,20.06276596,0
7777-UNYHB,20.1,232.4,19.36666667,0
5597-GLBUC,85.45,85.45,85.45,85.45
7278-CKDNC,80.5,2088.45,87.01875,0
2748-MYRVK,99.9,6137,97.41269841,6293.7
8450-UYIBU,39.85,1434.6,40.98857143,0
2969-VAPYH,60.5,3870,57.76119403,0
4822-YCXMX,84.8,2043.45,81.738,2120
7181-OQCUT,103.85,2215,105.4761905,0
8474-UMLNT,67.8,842.25,64.78846154,0
9821-POOTN,75.2,2576.2,73.60571429,2632
3836-FZSDJ,24.85,1901,26.77464789,0
9142-XMYJH,19.35,601.6,20.74482759,0
6559-ILWKJ,49.35,3515.25,49.51056338,3503.85
0187-QSXOE,89,605.45,86.49285714,0
7733-UDMTP,55,3094.05,54.28157895,0
2649-HWLYB,76.15,4929.55,75.83923077,0
5214-CHIWJ,20.3,595.05,22.03888889,0
4229-CZMLL,74.9,469.8,78.3,449.4
6904-JLBGY,117.35,8436.25,117.1701389,0
2465-BLLEU,19.75,19.75,19.75,0
1685-VAYJF,45.2,492,44.72727273,0
8874-EJNSR,25.2,987.95,25.33205128,0
6917-YACBP,89.75,5496.9,93.16779661,0
5049-MUBWG,75,1908.35,73.39807692,0
4223-WOZCM,49.95,107.1,53.55,0
0769-MURVM,65.7,4575.35,63.54652778,0
9253-VIFJQ,67.05,4309.55,66.30076923,0
7030-FZTFM,110.9,7922.75,110.0381944,0
9741-YLNTD,87.95,522.35,87.05833333,0
5917-RYRMG,19.8,587.7,18.365625,0
5120-ZBLAI,75.7,3876.2,77.524,0
1194-BHJYC,62.15,3778.85,61.94836066,0
3663-MITLP,101.25,1457.25,97.15,1518.75
0906-QVPMS,115.15,8349.45,115.9645833,0
9025-ZRPVR,18.95,185.6,20.62222222,170.55
1905-OEILC,19.5,19.5,19.5,0
7858-GTZSP,86.55,1066.9,88.90833333,0
3285-UCQVC,28.6,973.55,26.31216216,1058.2
6248-BSHKG,20.4,1226.45,20.1057377,0
4685-TFLLS,19.8,342.3,19.01666667,0
3470-BTGQO,45.65,985.05,46.90714286,0
1209-VFFOC,56.4,3948.45,58.06544118,0
8224-DWCKX,73.3,828.05,69.00416667,0
5482-PLVPE,24.35,41.85,20.925,48.7
4553-DVPZG,101.35,6164.7,99.43064516,0
4902-OHLSK,98.65,2862.75,98.71551724,2860.85
6917-IAYHD,33.6,33.6,33.6,0
0495-ZBNGW,79.9,343.95,68.79,399.5
8620-RJPZN,20.7,20.7,20.7,0
